HGNC ID	Approved symbol	Chromosome	Chromosome location	Ensembl gene ID	NCBI gene ID	UCSC gene ID	UniProt accession	OMIM ID	Orphanet ID
HGNC:29039	RPRD2	1	1q21.2	ENSG00000163125	23248	uc009wlr.4	Q5VT52	614695	
HGNC:24201	RPRM	2	2q23.3	ENSG00000177519	56475	uc002tyq.1	Q9NS64	612171	
HGNC:32422	RPRML	17	17q21.32	ENSG00000179673	388394	uc002ilb.3	Q8N4K4		
HGNC:10404	RPS2	16	16p13.3	ENSG00000140988	6187	uc002cno.3	P15880	603624	
HGNC:10420	RPS3	11	11q13.4	ENSG00000149273	6188	uc031qcu.2	P23396	600454	
HGNC:10421	RPS3A	4	4q31.3	ENSG00000145425	6189	uc003ilz.4	P61247	180478	
HGNC:10424	RPS4X	X	Xq13.1	ENSG00000198034	6191	uc004ear.4	P62701	312760	
HGNC:10425	RPS4Y1	Y	Yp11.2	ENSG00000129824	6192	uc004fqi.4	P22090	470000	
HGNC:18501	RPS4Y2	Y	Yq11.223	ENSG00000280969	140032	uc011nbb.3	Q8TD47	400030	
HGNC:10426	RPS5	19	19q13.43	ENSG00000083845	6193	uc002qsn.4	P46782	603630	
HGNC:10429	RPS6	9	9p22.1	ENSG00000137154	6194	uc003znv.2	P62753	180460	
HGNC:10430	RPS6KA1	1	1p36.11	ENSG00000117676	6195	uc001bmr.2	Q15418	601684	
HGNC:10431	RPS6KA2	6	6q27	ENSG00000071242	6196	uc003qvb.2	Q15349	601685	
HGNC:10432	RPS6KA3	X	Xp22.12	ENSG00000177189	6197	uc004czu.4	P51812	300075	118405
HGNC:10433	RPS6KA4	11	11q13.1	ENSG00000162302	8986	uc001oae.4	O75676	603606	
HGNC:10434	RPS6KA5	14	14q32.11	ENSG00000100784	9252	uc001xys.4	O75582	603607	
HGNC:10435	RPS6KA6	X	Xq21.1	ENSG00000072133	27330	uc004eej.3	Q9UK32	300303	
HGNC:10436	RPS6KB1	17	17q23.1	ENSG00000108443	6198	uc002ixy.5	P23443	608938	
HGNC:10437	RPS6KB2	11	11q13.2	ENSG00000175634	6199	uc001old.4	Q9UBS0	608939	
HGNC:10439	RPS6KC1	1	1q32.3	ENSG00000136643	26750	uc010ptr.4	Q96S38	617517	
HGNC:20222	RPS6KL1	14	14q24.2	ENSG00000198208	83694	uc010tux.3	Q9Y6S9		
HGNC:10440	RPS7	2	2p25.3	ENSG00000171863	6201	uc002qxw.4	P62081	603658	171050
HGNC:10441	RPS8	1	1p34.1	ENSG00000142937	6202	uc001cmi.4	P62241	600357	
HGNC:10442	RPS9	19	19q13.42	ENSG00000170889	6203	uc002qdx.4	P46781	603631	
HGNC:10383	RPS10	6	6p21.31	ENSG00000124614	6204	uc003ojn.3	P46783	603632	225334
HGNC:10384	RPS11	19	19q13.3	ENSG00000142534	6205	uc002pob.3	P62280	180471	
HGNC:10385	RPS12	6	6q23.2	ENSG00000112306	6206	uc003qdx.4	P25398	603660	
HGNC:10386	RPS13	11	11p15.1	ENSG00000110700	6207	uc001mmp.4	P62277	180476	
HGNC:10387	RPS14	5	5q33.1	ENSG00000164587	6208	uc003lsi.4	P62263	130620	168342
HGNC:10388	RPS15	19	19p13.3	ENSG00000115268	6209	uc060rbb.1	P62841	180535	451578
HGNC:10389	RPS15A	16	16p12.3	ENSG00000134419	6210	uc002dfh.2	P62244	603674	
HGNC:10396	RPS16	19	19q13.2	ENSG00000105193	6217	uc002olk.4	P62249	603675	
HGNC:10397	RPS17	15	15q25.2	ENSG00000182774	6218	uc002bhr.2	P08708	180472	158382
HGNC:10401	RPS18	6	6p21.32	ENSG00000231500	6222	uc063zkv.1	P62269	180473	
HGNC:10402	RPS19	19	19q13.2	ENSG00000105372	6223	uc002ort.4	P39019	603474	118400
HGNC:28749	RPS19BP1	22	22q13.1	ENSG00000187051	91582	uc003ayb.3	Q86WX3	610225	
HGNC:10405	RPS20	8	8q12.1	ENSG00000008988	6224	uc003xsn.3	P60866	603682	414935
HGNC:10409	RPS21	20	20q13.33	ENSG00000171858	6227	uc002ycr.4	P63220	180477	
HGNC:10410	RPS23	5	5q14.2	ENSG00000186468	6228	uc003khu.4	P62266	603683	
HGNC:10411	RPS24	10	10q22.3	ENSG00000138326	6229	uc001jzq.4	P62847	602412	118403
HGNC:10413	RPS25	11	11q23.3	ENSG00000118181	6230	uc001pun.4	P62851	180465	
HGNC:10414	RPS26	12	12q13.2	ENSG00000197728	6231	uc001sjf.4	P62854	603701	225337
HGNC:10416	RPS27	1	1q21.3	ENSG00000177954	6232	uc001fdv.4	P42677	603702	471006
HGNC:10417	RPS27A	2	2p16.1	ENSG00000143947	6233	uc010yow.3	P62979	191343	471008
HGNC:18476	RPS27L	15	15q22.2	ENSG00000185088	51065	uc002aly.4	Q71UM5	612055	
HGNC:10418	RPS28	19	19p13.2	ENSG00000233927	6234	uc002mjn.4	P62857	603685	412866
HGNC:10419	RPS29	14	14q21.3	ENSG00000213741	6235	uc001wwm.5	P62273	603633	406759
HGNC:6502	RPSA	3	3p22.1	ENSG00000168028	3921	uc003cjp.4	P08865	150370	357229
HGNC:26809	RPTN	1	1q21.3	ENSG00000215853	126638	uc001ezs.1	Q6XPR3	613259	
HGNC:30287	RPTOR	17	17q25.3	ENSG00000141564	57521	uc002jyt.2	Q8N122	607130	471010
HGNC:14173	RPUSD1	16	16p13.3	ENSG00000007376	113000	uc002ckb.3	Q9UJJ7		
HGNC:24180	RPUSD2	15	15q15.1	ENSG00000166133	27079	uc001zmd.3	Q8IZ73		
HGNC:28437	RPUSD3	3	3p25.3	ENSG00000156990	285367	uc011atk.3	Q6P087	617759	
HGNC:25898	RPUSD4	11	11q24.2	ENSG00000165526	84881	uc001qde.3	Q96CM3	617488	
HGNC:10446	RRAD	16	16q22.1	ENSG00000166592	6236	uc002eqo.3	P55042	179503	
HGNC:16963	RRAGA	9	9p22.1	ENSG00000155876	10670	uc003znj.4	Q7L523	612194	
HGNC:19901	RRAGB	X	Xp11.21	ENSG00000083750	10325	uc004dup.4	Q5VZM2	300725	
HGNC:19902	RRAGC	1	1p34.3	ENSG00000116954	64121	uc001ccq.4	Q9HB90	608267	
HGNC:19903	RRAGD	6	6q15	ENSG00000025039	58528	uc003pnd.5	Q9NQL2	608268	
HGNC:10447	RRAS	19	19q13.33	ENSG00000126458	6237	uc002pop.2	P10301	165090	471012
HGNC:17271	RRAS2	11	11p15.2	ENSG00000133818	22800	uc001mlf.5	P62070	600098	
HGNC:10448	RRBP1	20	20p12.1	ENSG00000125844	6238	uc002wpw.2	Q9P2E9	601418	
HGNC:10449	RREB1	6	6p24.3	ENSG00000124782	6239	uc003mxb.4	Q92766	602209	458274
HGNC:10450	RRH	4	4q25	ENSG00000180245	10692	uc003hzv.4	O14718	605224	
HGNC:10451	RRM1	11	11p15.4	ENSG00000167325	6240	uc001lyw.5	P23921	180410	
HGNC:10452	RRM2	2	2p25.1	ENSG00000171848	6241	uc061gpx.1	P31350	180390	
HGNC:17296	RRM2B	8	8q22.3	ENSG00000048392	50484	uc003ykn.4	Q7LG56	604712	168101
HGNC:30346	RRN3	16	16p13.11	ENSG00000085721	54700	uc002dde.4	Q9NYV6	605121	
HGNC:18785	RRP1	21	21q22.3	ENSG00000160214	8568	uc002zds.3	P56182	610653	
HGNC:23818	RRP1B	21	21q22.3	ENSG00000160208	23076	uc002zdk.4	Q14684	610654	
HGNC:24286	RRP7A	22	22q13.2	ENSG00000189306	27341	uc003bcq.4	Q9Y3A4	619449	
HGNC:29030	RRP8	11	11p15.4	ENSG00000132275	23378	uc001med.4	O43159	615818	
HGNC:16829	RRP9	3	3p21.2	ENSG00000114767	9136	uc003dbw.3	O43818		
HGNC:29100	RRP12	10	10q24.1	ENSG00000052749	23223	uc057vea.1	Q5JTH9	617723	
HGNC:24255	RRP15	1	1q41	ENSG00000067533	51018	uc001hlj.3	Q9Y3B9	611193	
HGNC:21374	RRP36	6	6p21.1	ENSG00000124541	88745	uc003otp.2	Q96EU6	613475	
HGNC:17083	RRS1	8	8q13.1	ENSG00000179041	23212	uc003xwa.3	Q15050	618311	
HGNC:10457	RS1	X	Xp22.13	ENSG00000102104	6247	uc004cyo.4	O15537	300839	118411
HGNC:25634	RSAD1	17	17q21.33	ENSG00000136444	55316	uc002iqw.2	Q9HA92		
HGNC:30908	RSAD2	2	2p25.2	ENSG00000134321	91543	uc002qyp.2	Q8WXG1	607810	
HGNC:25642	RSBN1	1	1p13.2	ENSG00000081019	54665	uc001edq.4	Q5VWQ0	615858	
HGNC:24765	RSBN1L	7	7q11.23	ENSG00000187257	222194	uc010ldt.2	Q6PCB5		
HGNC:10458	RSC1A1	1	1p36.21	ENSG00000215695	6248	uc010obn.2	Q92681	601966	
HGNC:18118	RSF1	11	11q14.1	ENSG00000048649	51773	uc001oyn.4	Q96T23	608522	
HGNC:26314	RSKR	17	17q11.2	ENSG00000167524	124923		Q96LW2		
HGNC:24534	RSL1D1	16	16p13.13	ENSG00000171490	26156	uc002dbp.3	O76021	615874	
HGNC:18479	RSL24D1	15	15q21.3	ENSG00000137876	51187	uc002acn.4	Q9UHA3	613262	
HGNC:12371	RSPH1	21	21q22.3	ENSG00000160188	89765	uc002zbg.4	Q8WYR4	609314	360491
HGNC:21054	RSPH3	6	6q25.3	ENSG00000130363	83861	uc063soj.1	Q86UC2	615876	435581
HGNC:21558	RSPH4A	6	6q22.1	ENSG00000111834	345895	uc003pxe.3	Q5TD94	612647	178082
HGNC:14241	RSPH6A	19	19q13.3	ENSG00000104941	81492	uc002pdm.4	Q9H0K4	607548	
HGNC:21057	RSPH9	6	6p21.1	ENSG00000172426	221421	uc003ovw.3	Q9H1X1	612648	178077
HGNC:27362	RSPH10B	7	7p22.1	ENSG00000155026	222967	uc010ktd.1	P0C881		
HGNC:34385	RSPH10B2	7	7p22.1	ENSG00000169402	728194	uc003sqw.1	B2RC85		
HGNC:13437	RSPH14	22	22q11.22-q11.23	ENSG00000100218	27156		Q9UHP6	605663	
HGNC:21679	RSPO1	1	1p34.3	ENSG00000169218	284654	uc031txn.2	Q2MKA7	609595	118415
HGNC:28583	RSPO2	8	8q23.1	ENSG00000147655	340419	uc003yms.4	Q6UXX9	610575	
HGNC:20866	RSPO3	6	6q22.33	ENSG00000146374	84870	uc003qar.5	Q9BXY4	610574	
HGNC:16175	RSPO4	20	20p13	ENSG00000101282	343637	uc002wej.4	Q2I0M5	610573	118419
HGNC:29420	RSPRY1	16	16q13	ENSG00000159579	89970	uc002elb.4	Q96DX4	616585	460740
HGNC:24152	RSRC1	3	3q25.32	ENSG00000174891	51319	uc062pjk.1	Q96IZ7	613352	
HGNC:30559	RSRC2	12	12q24.31	ENSG00000111011	65117	uc001ucr.4	Q7L4I2		
HGNC:25234	RSRP1	1	1p36.11	ENSG00000117616	57035		Q9BUV0		
HGNC:10464	RSU1	10	10p13	ENSG00000148484	6251	uc001iol.4	Q15404	179555	
HGNC:30310	RTBDN	19	19p13.13	ENSG00000132026	83546	uc002mvj.5	Q9BSG5	609553	
HGNC:17981	RTCA	1	1p21.2	ENSG00000137996	8634	uc001dtc.4	O00442	611286	
HGNC:26935	RTCB	22	22q12.3	ENSG00000100220	51493		Q9Y3I0	613901	
HGNC:15888	RTEL1	20	20q13.33	ENSG00000258366	51750	uc002yfu.3	Q9NZ71	608833	330673
HGNC:28996	RTF1	15	15q15.1	ENSG00000137815	23168	uc001zny.3	Q92541	611633	
HGNC:15890	RTF2	20	20q13.31	ENSG00000022277	51507	uc002xxt.4	Q9BY42		
HGNC:10466	RTKN	2	2p13.1	ENSG00000114993	6242	uc002slc.4	Q9BST9	602288	
HGNC:19364	RTKN2	10	10q21.2	ENSG00000182010	219790	uc001jlw.5	Q8IZC4	618450	
HGNC:14665	RTL1	14	14q32.2	ENSG00000254656	388015	uc010txj.1	A6NKG5	611896	159161
HGNC:22997	RTL3	X	Xq21.1	ENSG00000179300	203430	uc004edc.1	Q8N8U3		
HGNC:25214	RTL4	X	Xq23	ENSG00000187823	340595	uc065atq.1	Q6ZR62		
HGNC:29430	RTL5	X	Xq13.1	ENSG00000242732	340526	uc064zwl.1	Q5HYW3		
HGNC:13343	RTL6	22	22q13.31	ENSG00000188636	84247	uc003beu.2	Q6ICC9		
HGNC:24514	RTL8A	X	Xq26.3	ENSG00000203950	26071	uc004eyf.4	Q9BWD3		
HGNC:33156	RTL8B	X	Xq26.3	ENSG00000212747	441518	uc004eyc.2	Q17RB0		
HGNC:2569	RTL8C	X	Xq26.3	ENSG00000134590	8933	uc004eyd.4	A6ZKI3	300213	
HGNC:2569	RTL8C	X	Xq26.3	ENSG00000134590	8933	uc004eyd.4	O15255	300213	
HGNC:29245	RTL9	X	Xq23	ENSG00000243978	57529	uc004eor.2	Q8NET4	300965	
HGNC:26112	RTL10	22	22q11.21	ENSG00000215012	79680	uc002zqi.4	Q7L3V2		
HGNC:10467	RTN1	14	14q23.1	ENSG00000139970	6252	uc001xek.3	Q16799	600865	
HGNC:10468	RTN2	19	19q13.32	ENSG00000125744	6253	uc002pcc.5	O75298	603183	180211
HGNC:10469	RTN3	11	11q13	ENSG00000133318	10313	uc001nxo.4	O95197	604249	
HGNC:14085	RTN4	2	2p16.1	ENSG00000115310	57142	uc002ryg.4	Q9NQC3	604475	
HGNC:18647	RTN4IP1	6	6q21	ENSG00000130347	84816	uc003prj.4	Q8WWV3	610502	471014
HGNC:18601	RTN4R	22	22q11.21	ENSG00000040608	65078	uc002zrv.4	Q9BZR6	605566	
HGNC:21329	RTN4RL1	17	17p13.3	ENSG00000185924	146760	uc002ftp.4	Q86UN2	610461	
HGNC:23053	RTN4RL2	11	11q12.1	ENSG00000186907	349667	uc010rjt.4	Q86UN3	610462	
HGNC:28580	RTP1	3	3q27.3	ENSG00000175077	132112	uc003frg.3	P59025	609137	
HGNC:32486	RTP2	3	3q27.3	ENSG00000198471	344892	uc003fro.1	Q5QGT7	609138	
HGNC:15572	RTP3	3	3p21.31	ENSG00000163825	83597	uc003cps.2	Q9BQQ7	607181	
HGNC:23992	RTP4	3	3q27.3	ENSG00000136514	64108	uc003frm.4	Q96DX8	609350	
HGNC:26585	RTP5	2	2q37.3	ENSG00000188011	285093		Q14D33		
HGNC:23169	RTRAF	14	14q22.1	ENSG00000087302	51637	uc010aod.4	Q9Y224	610858	
HGNC:18654	RTTN	18	18q22.2	ENSG00000176225	25914	uc002lkp.4	Q86VV8	610436	319033
HGNC:28991	RUBCN	3	3q29	ENSG00000145016	9711		Q92622	613516	406905
HGNC:20420	RUBCNL	13	13q14.13	ENSG00000102445	80183	uc001vbi.6	Q9H714		
HGNC:19760	RUFY1	5	5q35.3	ENSG00000176783	80230	uc003mka.3	Q96T51	610327	
HGNC:19761	RUFY2	10	10q21.3	ENSG00000204130	55680	uc001job.4	Q8WXA3	610328	471016
HGNC:30285	RUFY3	4	4q13.3	ENSG00000018189	22902	uc003hfr.4	Q7L099	611194	
HGNC:24804	RUFY4	2	2q35	ENSG00000188282	285180	uc061shw.1	Q6ZNE9		
HGNC:25418	RUNDC1	17	17q21.31	ENSG00000198863	146923	uc002ici.1	Q96C34	619250	
HGNC:16984	RUNDC3A	17	17q21.31	ENSG00000108309	10900	uc002igl.5	Q59EK9	605448	
HGNC:30286	RUNDC3B	7	7q21.12	ENSG00000105784	154661	uc011khe.3	Q96NL0	617295	
HGNC:10471	RUNX1	21	21q22.12	ENSG00000159216	861	uc002yuk.6	Q01196	151385	118423
HGNC:1535	RUNX1T1	8	8q21.3	ENSG00000079102	862	uc022axv.2	Q06455	133435	171663
HGNC:10472	RUNX2	6	6p21.1	ENSG00000124813	860	uc011dvy.2	Q13950	600211	118429
HGNC:10473	RUNX3	1	1p36.11	ENSG00000020633	864	uc001bjq.4	Q13761	600210	
HGNC:17153	RUSC1	1	1q22	ENSG00000160753	23623	uc001fkp.4	Q9BVN2	617318	
HGNC:23625	RUSC2	9	9p13.3	ENSG00000198853	9853	uc003zww.4	Q8N2Y8	611053	
HGNC:25848	RUSF1	16	16p11.2	ENSG00000140688	64755	uc002eci.4	Q96GQ5		
HGNC:10474	RUVBL1	3	3q21.3	ENSG00000175792	8607	uc003ekh.4	Q9Y265	603449	
HGNC:10475	RUVBL2	19	19q13.33	ENSG00000183207	10856	uc002plr.2	Q9Y230	604788	
HGNC:20993	RWDD1	6	6q22.1	ENSG00000111832	51389	uc003pxd.5	Q9H446		
HGNC:21385	RWDD2A	6	6q14.1	ENSG00000013392	112611	uc003pjx.5	Q9UIY3		
HGNC:1302	RWDD2B	21	21q21.3	ENSG00000156253	10069	uc002yms.4	P57060	617843	
HGNC:21393	RWDD3	1	1p21.3	ENSG00000122481	25950	uc009wdu.3	Q9Y3V2	615875	
HGNC:23750	RWDD4	4	4q35.1	ENSG00000182552	201965	uc063bgm.1	Q6NW29		
HGNC:19718	RXFP1	4	4q32.1	ENSG00000171509	59350	uc003ipz.4	Q9HBX9	606654	
HGNC:17318	RXFP2	13	13q13.1	ENSG00000133105	122042	uc001utt.4	Q8WXD0	606655	
HGNC:24883	RXFP3	5	5p13.2	ENSG00000182631	51289	uc003jic.3	Q9NSD7	609445	
HGNC:14666	RXFP4	1	1q22	ENSG00000173080	339403	uc010pgs.3	Q8TDU9	609043	
HGNC:10477	RXRA	9	9q34.2	ENSG00000186350	6256	uc004cfb.3	P19793	180245	
HGNC:10478	RXRB	6	6p21.32	ENSG00000204231	6257	uc003odb.5	P28702	180246	
HGNC:10479	RXRG	1	1q23.3	ENSG00000143171	6258	uc001gda.4	P48443	180247	471018
HGNC:13530	RXYLT1	12	12q14.2	ENSG00000118600	10329	uc001srq.3	Q9Y2B1	605862	317635
HGNC:10480	RYBP	3	3p13	ENSG00000163602	23429	uc003dpe.4	Q8N488	607535	
HGNC:10481	RYK	3	3q22.2	ENSG00000163785	6259	uc032sdh.1	P34925	600524	
HGNC:10483	RYR1	19	19q13.2	ENSG00000196218	6261	uc002oit.4	P21817	180901	118437
HGNC:10484	RYR2	1	1q43	ENSG00000198626	6262	uc001hyl.2	Q92736	180902	118443
HGNC:10485	RYR3	15	15q13.3-q14	ENSG00000198838	6263	uc284npy.1	Q15413	180903	471020
HGNC:3165	S1PR1	1	1p21.2	ENSG00000170989	1901	uc001dud.3	P21453	601974	
HGNC:3169	S1PR2	19	19p13.2	ENSG00000267534	9294	uc002mnl.3	O95136	605111	454902
HGNC:3167	S1PR3	9	9q22.1	ENSG00000213694	1903	uc004aqe.5	Q99500	601965	
HGNC:3170	S1PR4	19	19p13.3	ENSG00000125910	8698	uc002lxg.4	O95977	603751	
HGNC:14299	S1PR5	19	19p13.2	ENSG00000180739	53637	uc002mou.3	Q9H228	605146	
HGNC:10486	S100A1	1	1q21.3	ENSG00000160678	6271	uc001fck.1	P23297	176940	
HGNC:10492	S100A2	1	1q21.3	ENSG00000196754	6273	uc057lbs.1	P29034	176993	
HGNC:10493	S100A3	1	1q21.3	ENSG00000188015	6274	uc001fca.2	P33764	176992	
HGNC:10494	S100A4	1	1q21.3	ENSG00000196154	6275	uc057lbo.1	P26447	114210	
HGNC:10495	S100A5	1	1q21.3	ENSG00000196420	6276	uc001fbx.3	P33763	176991	
HGNC:10496	S100A6	1	1q21.3	ENSG00000197956	6277	uc057lbh.1	P06703	114110	
HGNC:10497	S100A7	1	1q21.3	ENSG00000143556	6278	uc001fbv.2	P31151	600353	
HGNC:21657	S100A7A	1	1q21.3	ENSG00000184330	338324	uc001fbt.1	Q86SG5	617427	
HGNC:10498	S100A8	1	1q21.3	ENSG00000143546	6279	uc001fbs.3	P05109	123885	
HGNC:10499	S100A9	1	1q21.3	ENSG00000163220	6280	uc001fbq.3	P06702	123886	
HGNC:10487	S100A10	1	1q21.3	ENSG00000197747	6281	uc001ezl.4	P60903	114085	
HGNC:10488	S100A11	1	1q21.3	ENSG00000163191	6282	uc001ezn.3	P31949	603114	
HGNC:10489	S100A12	1	1q21.3	ENSG00000163221	6283	uc001fbr.2	P80511	603112	
HGNC:10490	S100A13	1	1q21.3	ENSG00000189171	6284	uc057lce.1	Q99584	601989	
HGNC:18901	S100A14	1	1q21.3	ENSG00000189334	57402	uc001fce.4	Q9HCY8	607986	
HGNC:20441	S100A16	1	1q21.3	ENSG00000188643	140576	uc001fcd.2	Q96FQ6	617437	
HGNC:10500	S100B	21	21q22.3	ENSG00000160307	6285	uc002zju.2	P04271	176990	
HGNC:1436	S100G	X	Xp22.2	ENSG00000169906	795	uc004cxn.2	P29377	302020	
HGNC:10504	S100P	4	4p16.1	ENSG00000163993	6286	uc003gjl.4	P25815	600614	
HGNC:25768	S100PBP	1	1p35.1	ENSG00000116497	64766	uc001bwc.5	Q96BU1	611889	
HGNC:30367	S100Z	5	5q13.3	ENSG00000171643	170591	uc003keq.5	Q8WXG8	610103	
HGNC:10513	SAA1	11	11p15.1	ENSG00000173432	6288	uc057zpu.1	P0DJI8	104750	330340
HGNC:10514	SAA2	11	11p15.1	ENSG00000134339	6289	uc001mnz.5	P0DJI9	104751	471022
HGNC:10516	SAA4	11	11p15.1	ENSG00000148965	6291	uc001mny.4	P35542	104752	471024
HGNC:25158	SAAL1	11	11p15.1	ENSG00000166788	113174	uc001mnq.4	Q96ER3		
HGNC:30179	SAC3D1	11	11q13.1	ENSG00000168061	29901	uc001ocm.4	A6NKF1	618796	
HGNC:17059	SACM1L	3	3p21.31	ENSG00000211456	22908	uc003cos.3	Q9NTJ5	606569	
HGNC:10519	SACS	13	13q12.12	ENSG00000151835	26278	uc001uon.3	Q9NZJ4	604490	118445
HGNC:30660	SAE1	19	19q13.32	ENSG00000142230	10055	uc002pgc.4	Q9UBE0	613294	
HGNC:10520	SAFB	19	19p13.3	ENSG00000160633	6294	uc002mcf.4	Q15424	602895	
HGNC:21605	SAFB2	19	19p13.3	ENSG00000130254	9667	uc002mcd.4	Q14151	608066	
HGNC:10521	SAG	2	2q37.1	ENSG00000130561	6295	uc002vuh.3	P10523	181031	118449
HGNC:30369	SAGE1	X	Xq26.3	ENSG00000181433	55511	uc065bgl.1	Q9NXZ1	300359	
HGNC:10524	SALL1	16	16q12.1	ENSG00000103449	6299	uc059ucs.1	Q9NSC2	602218	118451
HGNC:10526	SALL2	14	14q11.2	ENSG00000165821	6297	uc032atc.2	Q9Y467	602219	402736
HGNC:10527	SALL3	18	18q23	ENSG00000256463	27164	uc002lmt.4	Q9BXA9	605079	
HGNC:15924	SALL4	20	20q13.2	ENSG00000101115	57167	uc002xwh.6	Q9UJQ4	607343	118456
HGNC:17958	SAMD1	19	19p13.12	ENSG00000141858	90378	uc060ulq.1	Q6SPF0		
HGNC:21574	SAMD3	6	6q23.1	ENSG00000164483	154075	uc003qbx.5	Q8N6K7		
HGNC:23023	SAMD4A	14	14q22.2	ENSG00000020577	23034	uc001xbb.4	Q9UPU9	610747	
HGNC:25492	SAMD4B	19	19q13.2	ENSG00000179134	55095	uc002olb.4	Q5PRF9	619231	
HGNC:21180	SAMD5	6	6q24.3	ENSG00000203727	389432	uc003qmc.3	Q5TGI4		
HGNC:25394	SAMD7	3	3q26.2	ENSG00000187033	344658	uc003fgd.4	Q7Z3H4		
HGNC:26320	SAMD8	10	10q22.2	ENSG00000156671	142891	uc001jwx.2	Q96LT4	611575	
HGNC:1348	SAMD9	7	7q21.2	ENSG00000205413	54809	uc003umg.3	Q5K651	610456	118460
HGNC:1349	SAMD9L	7	7q21.2	ENSG00000177409	219285	uc003umh.2	Q8IVG5	611170	461215
HGNC:16129	SAMD10	20	20q13.33	ENSG00000130590	140700	uc002yhm.2	Q9BYL1		
HGNC:28706	SAMD11	1	1p36.33	ENSG00000187634	148398	uc001abw.2	Q96NU1	616765	
HGNC:31750	SAMD12	8	8q24.11-q24.12	ENSG00000177570	401474	uc010mda.2	Q8N8I0	618073	
HGNC:24582	SAMD13	1	1p31.1	ENSG00000203943	148418	uc001djr.3	Q5VXD3		
HGNC:27312	SAMD14	17	17q21.33	ENSG00000167100	201191	uc002iqf.5	Q8IZD0	619233	
HGNC:18631	SAMD15	14	14q24.3	ENSG00000100583	161394	uc001xtq.2	Q9P1V8		
HGNC:15925	SAMHD1	20	20q11.23	ENSG00000101347	25939	uc002xgh.3	Q9Y3Z3	606754	201570
HGNC:24276	SAMM50	22	22q13.31	ENSG00000100347	25813	uc003bej.4	Q9Y512	612058	
HGNC:10528	SAMSN1	21	21q11.2	ENSG00000155307	64092	uc002yju.3	Q9NSI8	607978	
HGNC:29387	SANBR	2	2p15	ENSG00000162929	84542	uc002saw.5	Q6NSI8		
HGNC:10530	SAP18	13	13q12.11	ENSG00000150459	10284	uc058vuw.1	O00422	602949	
HGNC:41908	SAP25	7	7q22.1	ENSG00000205307	100316904	uc022aip.2	Q8TEE9	619230	
HGNC:10532	SAP30	4	4q34.1	ENSG00000164105	8819	uc003itd.4	O75446	603378	
HGNC:30785	SAP30BP	17	17q25.1	ENSG00000161526	29115	uc002jpe.4	Q9UHR5	610218	
HGNC:25663	SAP30L	5	5q33.2	ENSG00000164576	79685	uc003lvk.4	Q9HAJ7	610398	
HGNC:29813	SAP130	2	2q14.3	ENSG00000136715	79595	uc002tpp.3	Q9H0E3	609697	
HGNC:13938	SAPCD1	6	6p21.33	ENSG00000228727	401251	uc063vnx.1	Q5SSQ6		
HGNC:28055	SAPCD2	9	9q34.3	ENSG00000186193	89958	uc011men.3	Q86UD0	612057	
HGNC:10534	SAR1A	10	10q22.1	ENSG00000079332	56681	uc010qjh.3	Q9NR31	607691	
HGNC:10535	SAR1B	5	5q31.1	ENSG00000152700	51128	uc003kzr.4	Q9Y6B6	607690	118465
HGNC:28789	SARAF	8	8p12	ENSG00000133872	51669		Q96BY9	614768	
HGNC:10536	SARDH	9	9q34.2	ENSG00000123453	1757	uc004ceo.4	Q9UL12	604455	118468
HGNC:17074	SARM1	17	17q11.2	ENSG00000004139	23098	uc032ezg.2	Q6SZW1	607732	
HGNC:24432	SARNP	12	12q13.2	ENSG00000205323	84324	uc001sht.4	P82979	610049	
HGNC:10537	SARS1	1	1p13.3	ENSG00000031698	6301	uc001dwu.3	P49591	607529	
HGNC:17697	SARS2	19	19q13.2	ENSG00000104835	54938	uc002oka.3	Q9NP81	612804	365159
HGNC:10538	SART1	11	11q13.1	ENSG00000175467	9092	uc001ogl.4	O43290	605941	
HGNC:16860	SART3	12	12q23.3	ENSG00000075856	9733	uc001tmz.2	Q15020	611684	
HGNC:19182	SASH1	6	6q24.3-q25.1	ENSG00000111961	23328	uc003qme.2	O94885	607955	448465
HGNC:15975	SASH3	X	Xq26.1	ENSG00000122122	54440	uc004euu.4	O75995	300441	
HGNC:25403	SASS6	1	1p21.2	ENSG00000156876	163786	uc001dsu.4	Q6UVJ0	609321	419331
HGNC:10540	SAT1	X	Xp22.11	ENSG00000130066	6303	uc004dau.5	P21673	313020	412573
HGNC:23160	SAT2	17	17p13.1	ENSG00000141504	112483	uc002gic.3	Q96F10	611463	
HGNC:10541	SATB1	3	3p24.3	ENSG00000182568	6304	uc003cbj.4	Q01826	602075	
HGNC:21637	SATB2	2	2q33.1	ENSG00000119042	23314	uc002uuz.3	Q9UPW6	608148	138514
HGNC:27992	SATL1	X	Xq21.1	ENSG00000184788	340562	uc065adu.1	Q86VE3		
HGNC:17795	SAV1	14	14q22.1	ENSG00000151748	60485	uc001wyh.3	Q9H4B6	607203	
HGNC:28566	SAXO1	9	9p22.1	ENSG00000155875	158297		Q8IYX7	616292	
HGNC:33727	SAXO2	15	15q25.2	ENSG00000188659	283726		Q658L1		
HGNC:21025	SAYSD1	6	6p21.2	ENSG00000112167	55776	uc003ook.2	Q9NPB0		
HGNC:19440	SBDS	7	7q11.21	ENSG00000126524	51119	uc003tvm.2	Q9Y3A5	607444	118476
